teff,mbol,age,mass,radius,sptype
7498.942,2.08,1.5,1.703,2.0167465,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7328.245,1.49,1.5,1.909,2.7710943,F
7311.3906,2.96,0.575,1.48,1.4146575,F
7345.1387,2.4,0.575,1.682,1.8140587,A
7328.245,1.99,1.5,1.741,2.2011585,F
7311.3906,2.57,1.5,1.544,1.692978,F
7161.434,1.98,1.5,1.738,2.3155348,F
7481.695,2.77,0.575,1.548,1.4745222,A
7498.942,0.51,0.575,2.351,4.1557684,A
7144.9634,2.66,1.5,1.521,1.7007924,F
7328.245,2.38,1.5,1.611,1.8392947,F
7128.5303,2.93,2.5,1.326,1.5088682,F
7161.434,2.96,0.575,1.492,1.4745222,F
7161.434,2.37,1.5,1.612,1.9348679,F
7144.9634,2.76,1.5,1.488,1.6242442,F
7277.798,3.22,0.575,1.349,1.2666345,F
7161.434,2.96,0.575,1.492,1.4745222,F
7498.942,2.68,0.575,1.584,1.5298587,A
7328.245,2.68,0.575,1.583,1.6019588,A
7112.1353,3.14,2.5,1.264,1.3761042,F
7161.434,1.88,1.5,1.771,2.4246626,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7311.3906,2.76,1.5,1.477,1.5511411,F
7464.488,2.86,0.575,1.509,1.4211873,A
7112.1353,3.12,1.5,1.357,1.3888371,F
7328.245,2.68,0.575,1.583,1.6019588,A
7177.943,2.78,0.575,1.556,1.5945984,F
7481.695,2.57,1.5,1.534,1.6167815,A
7498.942,1.49,1.5,1.898,2.6463745,A
7481.695,2.28,1.5,1.635,1.8477845,A
7161.434,2.96,0.575,1.492,1.4745222,F
7128.5303,3.04,1.5,1.392,1.4343374,F
7328.245,2.08,1.5,1.708,2.1117928,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7498.942,2.39,0.575,1.674,1.7484423,A
7328.245,2.68,0.575,1.583,1.6019588,A
7144.9634,3.05,0.575,1.456,1.4211873,F
7345.1387,2.59,0.575,1.613,1.6620777,A
7161.434,2.87,0.575,1.526,1.5369202,F
7498.942,2.39,0.575,1.674,1.7484423,A
7144.9634,2.85,1.5,1.456,1.5583009,F
7328.245,2.28,1.5,1.643,1.925978,A
7161.434,2.37,1.5,1.612,1.9348679,F
7144.9634,2.66,1.5,1.521,1.7007924,F
7079.458,3.18,2.5,1.244,1.363488,F
7498.942,1.49,1.5,1.898,2.6463745,A
7161.434,2.37,1.5,1.612,1.9348679,F
7177.943,2.78,0.575,1.556,1.5945984,F
7277.798,3.03,1.5,1.364,1.382456,F
7128.5303,3.14,0.575,1.423,1.3697816,F
7161.434,1.09,0.575,2.104,3.4886012,F
7345.1387,2.49,0.575,1.646,1.740409,A
7177.943,2.69,0.575,1.587,1.6620777,F
7328.245,2.78,0.575,1.553,1.5298587,A
7481.695,1.2,1.5,1.975,3.0384445,A
7328.245,2.78,0.575,1.553,1.5298587,A
7177.943,2.78,0.575,1.556,1.5945984,F
7079.458,3.41,0.575,1.283,1.2264541,F
7345.1387,2.59,0.575,1.613,1.6620777,A
7112.1353,3.14,2.5,1.264,1.3761042,F
7128.5303,2.95,1.5,1.426,1.4950348,F
7161.434,2.18,1.5,1.674,2.1117928,F
7030.723,2.69,0.575,1.607,1.7324126,F
7447.32,-2.13,0.575,4.168,14.211873,F
7345.1387,2.59,0.575,1.613,1.6620777,A
7311.3906,2.47,1.5,1.578,1.7727656,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7481.695,2.77,0.575,1.548,1.4745222,A
7161.434,2.18,1.5,1.674,2.1117928,F
7161.434,0.79,0.575,2.213,4.00545,F
7328.245,2.78,0.575,1.553,1.5298587,A
7014.553,2.97,0.575,1.501,1.5298587,F
7030.723,2.79,0.575,1.568,1.6544411,F
7481.695,2.37,1.5,1.602,1.7727656,A
7328.245,1.49,1.5,1.909,2.7710943,F
7498.942,2.68,0.575,1.584,1.5298587,A
7498.942,2.58,0.575,1.615,1.6019588,A
7345.1387,2.4,0.575,1.682,1.8140587,A
7144.9634,3.05,0.575,1.456,1.4211873,F
7128.5303,2.83,2.5,1.351,1.579979,F
7328.245,1.89,1.5,1.773,2.3048959,F
7328.245,2.78,0.575,1.553,1.5298587,A
7128.5303,2.95,1.5,1.426,1.4950348,F
7328.245,2.68,0.575,1.583,1.6019588,A
7498.942,2.58,0.575,1.615,1.6019588,A
7345.1387,2.59,0.575,1.613,1.6620777,A
7498.942,2.58,0.575,1.615,1.6019588,A
7328.245,2.68,0.575,1.583,1.6019588,A
7328.245,2.68,0.575,1.583,1.6019588,A
7464.488,2.86,0.575,1.509,1.4211873,A
7161.434,0.89,0.575,2.175,3.825175,F
7161.434,2.96,0.575,1.492,1.4745222,F
7328.245,1.99,1.5,1.741,2.2011585,F
7294.575,3.04,0.575,1.446,1.3697816,F
7030.723,2.79,0.575,1.568,1.6544411,F
7161.434,2.96,0.575,1.492,1.4745222,F
7311.3906,2.76,1.5,1.477,1.5511411,F
7328.245,2.18,1.5,1.676,2.0167465,A
7161.434,2.18,1.5,1.674,2.1117928,F
7128.5303,2.74,2.5,1.38,1.6468396,F
7144.9634,3.05,0.575,1.456,1.4211873,F
7014.553,3.08,0.075,1.511,1.454291,F
7328.245,2.68,0.575,1.583,1.6019588,A
7481.695,2.47,1.5,1.569,1.692978,A
7161.434,2.37,1.5,1.612,1.9348679,F
7194.4897,2.3,0.575,1.737,1.9799367,F
7177.943,1.29,0.575,2.052,3.1670237,F
7128.5303,3.14,0.575,1.423,1.3697816,F
7161.434,2.87,0.575,1.526,1.5369202,F
7311.3906,2.96,0.575,1.48,1.4146575,F
7311.3906,2.76,1.5,1.477,1.5511411,F
7345.1387,2.49,0.575,1.646,1.740409,A
7481.695,2.77,0.575,1.548,1.4745222,A
7464.488,2.86,0.575,1.509,1.4211873,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7161.434,1.88,1.5,1.771,2.4246626,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7498.942,2.58,0.575,1.615,1.6019588,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7161.434,2.27,1.5,1.643,2.0260553,F
7161.434,2.47,1.5,1.582,1.8477845,F
7161.434,2.87,0.575,1.526,1.5369202,F
7079.458,3.41,0.575,1.283,1.2264541,F
7464.488,2.86,0.575,1.509,1.4211873,A
7014.553,2.88,0.575,1.533,1.5945984,F
7144.9634,2.85,1.5,1.456,1.5583009,F
7481.695,2.77,0.575,1.548,1.4745222,A
7498.942,2.49,0.575,1.644,1.6697495,A
7161.434,2.08,1.5,1.705,2.2113185,F
7277.798,3.03,1.5,1.364,1.382456,F
7498.942,1.99,1.5,1.738,2.1020901,A
7498.942,1.4,0.575,1.998,2.7583623,A
7311.3906,2.67,1.5,1.511,1.6167815,F
7161.434,1.48,1.5,1.915,2.9150856,F
7498.942,0.9,0.575,2.177,3.4725726,A
7498.942,1.5,0.575,1.969,2.6342156,A
7144.9634,2.76,1.5,1.488,1.6242442,F
7328.245,1.99,1.5,1.741,2.2011585,F
7328.245,1.49,1.5,1.909,2.7710943,F
7161.434,2.37,1.5,1.612,1.9348679,F
7498.942,2.39,0.575,1.674,1.7484423,A
7161.434,2.47,1.5,1.582,1.8477845,F
7112.1353,3.14,2.5,1.264,1.3761042,F
7311.3906,2.76,1.5,1.477,1.5511411,F
7161.434,2.96,0.575,1.492,1.4745222,F
7498.942,2.39,0.575,1.674,1.7484423,A
7161.434,2.87,0.575,1.526,1.5369202,F
7481.695,2.77,0.575,1.548,1.4745222,A
7161.434,2.87,0.575,1.526,1.5369202,F
7177.943,2.78,0.575,1.556,1.5945984,F
7328.245,1.89,1.5,1.773,2.3048959,F
7328.245,1.1,0.575,2.096,3.3162808,F
7464.488,2.75,1.5,1.465,1.4950348,A
7014.553,2.97,0.575,1.501,1.5298587,F
7030.723,2.49,0.575,1.686,1.8995526,F
7144.9634,3.05,0.575,1.456,1.4211873,F
7161.434,2.87,0.575,1.526,1.5369202,F
7161.434,2.57,1.5,1.553,1.7646204,F
7328.245,1.19,1.5,1.988,3.181642,F
7328.245,1.99,1.5,1.741,2.2011585,F
7328.245,2.68,0.575,1.583,1.6019588,A
7345.1387,2.59,0.575,1.613,1.6620777,A
7161.434,2.87,0.575,1.526,1.5369202,F
7481.695,2.28,1.5,1.635,1.8477845,A
7498.942,2.39,0.575,1.674,1.7484423,A
7161.434,2.37,1.5,1.612,1.9348679,F
7481.695,2.28,1.5,1.635,1.8477845,A
7161.434,2.87,0.575,1.526,1.5369202,F
7128.5303,2.95,1.5,1.426,1.4950348,F
7328.245,2.78,0.575,1.553,1.5298587,A
7161.434,2.87,0.575,1.526,1.5369202,F
7161.434,1.98,1.5,1.738,2.3155348,F
7161.434,2.96,0.575,1.492,1.4745222,F
7481.695,2.18,1.5,1.669,1.9348679,A
7328.245,2.38,1.5,1.611,1.8392947,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7161.434,2.96,0.575,1.492,1.4745222,F
7413.1025,3.02,1.5,1.35,1.3386015,A
7345.1387,2.4,0.575,1.682,1.8140587,A
7481.695,2.37,1.5,1.602,1.7727656,A
7345.1387,2.2,0.575,1.754,1.9890757,A
7311.3906,2.47,1.5,1.578,1.7727656,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7161.434,0.79,0.575,2.213,4.00545,F
7161.434,2.0,2.5,1.423,2.2943058,F
7328.245,2.08,1.5,1.708,2.1117928,F
7161.434,1.58,1.5,1.879,2.7838852,F
7328.245,1.79,1.5,1.807,2.4135222,F
7161.434,2.96,0.575,1.492,1.4745222,F
7128.5303,2.83,2.5,1.351,1.579979,F
7328.245,2.38,1.5,1.611,1.8392947,F
7161.434,2.27,1.5,1.643,2.0260553,F
7328.245,2.78,0.575,1.553,1.5298587,A
7128.5303,3.14,0.575,1.423,1.3697816,F
7498.942,2.49,0.575,1.644,1.6697495,A
7328.245,2.28,1.5,1.643,1.925978,A
7161.434,2.37,1.5,1.612,1.9348679,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7328.245,1.1,0.575,2.096,3.3162808,F
7161.434,2.87,0.575,1.526,1.5369202,F
7161.434,2.57,1.5,1.553,1.7646204,F
7014.553,2.88,0.575,1.533,1.5945984,F
7014.553,3.08,0.075,1.511,1.454291,F
7177.943,2.98,0.075,1.534,1.454291,F
7161.434,2.96,0.575,1.492,1.4745222,F
7014.553,2.97,0.575,1.501,1.5298587,F
7177.943,2.78,0.575,1.556,1.5945984,F
7498.942,2.58,0.575,1.615,1.6019588,A
7311.3906,2.96,0.575,1.48,1.4146575,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7161.434,2.57,1.5,1.553,1.7646204,F
7328.245,2.88,0.075,1.56,1.4610037,A
7413.1025,3.02,1.5,1.35,1.3386015,A
7079.458,3.18,2.5,1.244,1.363488,F
7112.1353,3.14,2.5,1.264,1.3761042,F
7328.245,0.41,0.575,2.413,4.5567093,F
7079.458,3.41,0.575,1.283,1.2264541,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7161.434,1.68,1.5,1.843,2.6585896,F
7345.1387,2.49,0.575,1.646,1.740409,A
7328.245,2.78,0.575,1.553,1.5298587,A
7144.9634,2.66,1.5,1.521,1.7007924,F
7447.32,3.03,0.575,1.432,1.3202353,A
7014.553,2.97,0.575,1.501,1.5298587,F
7498.942,2.58,0.575,1.615,1.6019588,A
7144.9634,2.76,1.5,1.488,1.6242442,F
7161.434,0.79,0.575,2.213,4.00545,F
7014.553,1.18,0.575,2.092,3.4886012,F
7277.798,3.22,0.575,1.349,1.2666345,F
7161.434,2.96,0.575,1.492,1.4745222,F
7498.942,1.0,0.575,2.134,3.3162808,A
7161.434,2.57,1.5,1.553,1.7646204,F
7464.488,2.75,1.5,1.465,1.4950348,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7464.488,2.75,1.5,1.465,1.4950348,A
7498.942,2.39,0.575,1.674,1.7484423,A
7277.798,3.03,1.5,1.364,1.382456,F
7177.943,2.98,0.075,1.534,1.454291,F
7277.798,2.9,2.5,1.306,1.4677473,F
7161.434,2.57,1.5,1.553,1.7646204,F
7328.245,1.79,1.5,1.807,2.4135222,F
7498.942,2.68,0.575,1.584,1.5298587,A
7161.434,2.87,0.575,1.526,1.5369202,F
7498.942,2.58,0.575,1.615,1.6019588,A
7227.698,2.63,0.075,1.722,1.6851995,F
7345.1387,2.1,0.575,1.79,2.082818,A
7014.553,2.88,0.575,1.533,1.5945984,F
7498.942,2.58,0.575,1.615,1.6019588,A
7498.942,1.79,1.5,1.803,2.3048959,A
7464.488,3.11,0.075,1.41,1.2666345,A
7177.943,2.5,0.575,1.663,1.8140587,F
7161.434,2.96,0.575,1.492,1.4745222,F
7277.798,2.9,2.5,1.306,1.4677473,F
7194.4897,2.3,0.575,1.737,1.9799367,F
7144.9634,2.66,1.5,1.521,1.7007924,F
7014.553,1.39,0.575,2.056,3.1670237,F
7498.942,2.68,0.575,1.584,1.5298587,A
7161.434,2.57,1.5,1.553,1.7646204,F
7277.798,3.22,0.575,1.349,1.2666345,F
7079.458,3.41,0.575,1.283,1.2264541,F
7328.245,2.18,1.5,1.676,2.0167465,A
7112.1353,2.45,2.5,1.451,1.8908249,F
7177.943,2.78,0.575,1.556,1.5945984,F
7161.434,2.08,1.5,1.705,2.2113185,F
7481.695,2.18,1.5,1.669,1.9348679,A
7014.553,2.88,0.575,1.533,1.5945984,F
7328.245,2.68,0.575,1.583,1.6019588,A
7498.942,2.78,0.075,1.589,1.4610037,A
7161.434,2.47,1.5,1.582,1.8477845,F
7161.434,2.96,0.575,1.492,1.4745222,F
7030.723,2.79,0.575,1.568,1.6544411,F
7328.245,2.78,0.575,1.553,1.5298587,A
7161.434,2.47,1.5,1.582,1.8477845,F
7128.5303,3.04,1.5,1.392,1.4343374,F
7498.942,0.71,0.575,2.265,3.7901056,A
7128.5303,3.14,0.575,1.423,1.3697816,F
7128.5303,2.93,2.5,1.326,1.5088682,F
7328.245,1.79,1.5,1.807,2.4135222,F
7144.9634,2.66,1.5,1.521,1.7007924,F
7177.943,2.78,0.575,1.556,1.5945984,F
7161.434,2.18,1.5,1.674,2.1117928,F
7498.942,0.8,0.575,2.222,3.6362298,A
7498.942,2.49,0.575,1.644,1.6697495,A
7161.434,2.96,0.575,1.492,1.4745222,F
7030.723,1.59,0.575,2.001,2.8750892,F
7498.942,1.49,1.5,1.898,2.6463745,A
7498.942,2.39,0.575,1.674,1.7484423,A
7161.434,1.09,0.575,2.104,3.4886012,F
7161.434,2.37,1.5,1.612,1.9348679,F
7481.695,2.37,1.5,1.602,1.7727656,A
7328.245,2.18,1.5,1.676,2.0167465,A
7498.942,2.39,0.575,1.674,1.7484423,A
7498.942,2.49,0.575,1.644,1.6697495,A
7328.245,2.68,0.575,1.583,1.6019588,A
7328.245,2.38,1.5,1.611,1.8392947,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7498.942,1.49,1.5,1.898,2.6463745,A
7328.245,1.49,1.5,1.909,2.7710943,F
7481.695,2.77,0.575,1.548,1.4745222,A
7161.434,2.87,0.575,1.526,1.5369202,F
7481.695,2.28,1.5,1.635,1.8477845,A
7328.245,2.08,1.5,1.708,2.1117928,F
7144.9634,0.88,1.5,2.055,3.860569,F
7345.1387,2.2,0.575,1.754,1.9890757,A
7161.434,2.57,1.5,1.553,1.7646204,F
7177.943,0.5,0.575,2.369,4.5567093,F
7030.723,2.79,0.575,1.568,1.6544411,F
7447.32,3.03,0.575,1.432,1.3202353,A
7498.942,2.39,0.575,1.674,1.7484423,A
7328.245,2.78,0.575,1.553,1.5298587,A
7328.245,1.99,1.5,1.741,2.2011585,F
7128.5303,3.04,1.5,1.392,1.4343374,F
7112.1353,3.23,0.075,1.413,1.3202353,F
7277.798,3.03,1.5,1.364,1.382456,F
7464.488,2.95,0.075,1.5,1.363488,A
7328.245,1.39,1.5,1.939,2.901692,F
7328.245,2.68,0.575,1.583,1.6019588,A
7345.1387,2.3,0.575,1.717,1.8995526,A
7498.942,2.39,0.575,1.674,1.7484423,A
7498.942,2.68,0.575,1.584,1.5298587,A
7328.245,1.49,1.5,1.909,2.7710943,F
7277.798,3.13,0.075,1.434,1.3202353,F
7277.798,3.13,0.575,1.407,1.3202353,F
7030.723,2.69,0.575,1.607,1.7324126,F
7161.434,2.57,1.5,1.553,1.7646204,F
7328.245,2.18,1.5,1.676,2.0167465,A
7161.434,2.08,1.5,1.705,2.2113185,F
7144.9634,2.85,1.5,1.456,1.5583009,F
7498.942,2.49,0.575,1.644,1.6697495,A
7328.245,1.79,1.5,1.807,2.4135222,F
7030.723,2.69,0.575,1.607,1.7324126,F
7161.434,1.78,1.5,1.806,2.5389335,F
7161.434,2.27,1.5,1.643,2.0260553,F
7498.942,0.9,0.575,2.177,3.4725726,A
7447.32,3.12,0.575,1.384,1.2666345,A
7277.798,3.03,1.5,1.364,1.382456,F
7328.245,2.68,0.575,1.583,1.6019588,A
7311.3906,2.76,1.5,1.477,1.5511411,F
7161.434,2.47,1.5,1.582,1.8477845,F
7481.695,2.18,1.5,1.669,1.9348679,A
7498.942,2.49,0.575,1.644,1.6697495,A
7345.1387,2.59,0.575,1.613,1.6620777,A
7311.3906,2.67,1.5,1.511,1.6167815,F
7498.942,1.3,0.575,2.028,2.88836,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7177.943,2.69,0.575,1.587,1.6620777,F
7161.434,1.88,1.5,1.771,2.4246626,F
7481.695,2.57,1.5,1.534,1.6167815,A
7328.245,2.18,1.5,1.676,2.0167465,A
7194.4897,1.8,0.575,1.914,2.4925926,F
7095.778,3.32,1.5,1.28,1.2724811,F
7345.1387,2.4,0.575,1.682,1.8140587,A
7328.245,2.38,1.5,1.611,1.8392947,F
7277.798,3.03,1.5,1.364,1.382456,F
7014.553,2.97,0.575,1.501,1.5298587,F
7161.434,1.19,1.5,1.999,3.3315883,F
7328.245,0.8,0.575,2.218,3.8076,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7498.942,0.61,0.575,2.305,3.9687278,A
7481.695,2.57,1.5,1.534,1.6167815,A
7345.1387,2.59,0.575,1.613,1.6620777,A
7498.942,2.68,0.575,1.584,1.5298587,A
7328.245,1.3,0.575,2.036,3.0244842,F
7328.245,1.99,1.5,1.741,2.2011585,F
7345.1387,2.59,0.575,1.613,1.6620777,A
7498.942,1.79,1.5,1.803,2.3048959,A
7030.723,2.1,0.575,1.831,2.2732716,F
7498.942,2.49,0.575,1.644,1.6697495,A
7177.943,2.59,0.575,1.624,1.740409,F
7481.695,2.57,1.5,1.534,1.6167815,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7328.245,1.89,1.5,1.773,2.3048959,F
7498.942,1.79,1.5,1.803,2.3048959,A
7328.245,2.68,0.575,1.583,1.6019588,A
7498.942,2.68,0.575,1.584,1.5298587,A
7328.245,2.08,1.5,1.708,2.1117928,F
7328.245,1.2,0.575,2.064,3.1670237,F
7161.434,2.87,0.575,1.526,1.5369202,F
7014.553,2.97,0.575,1.501,1.5298587,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7161.434,2.96,0.575,1.492,1.4745222,F
7177.943,2.78,0.575,1.556,1.5945984,F
7328.245,1.49,1.5,1.909,2.7710943,F
7014.553,2.97,0.575,1.501,1.5298587,F
7161.434,2.96,0.575,1.492,1.4745222,F
7161.434,2.37,1.5,1.612,1.9348679,F
7481.695,2.28,1.5,1.635,1.8477845,A
7498.942,0.51,0.575,2.351,4.1557684,A
7498.942,2.58,0.575,1.615,1.6019588,A
7498.942,2.39,0.575,1.674,1.7484423,A
7161.434,2.08,1.5,1.705,2.2113185,F
7177.943,2.69,0.575,1.587,1.6620777,F
7328.245,1.89,1.5,1.773,2.3048959,F
7161.434,2.96,0.575,1.492,1.4745222,F
7177.943,2.78,0.575,1.556,1.5945984,F
7079.458,3.18,2.5,1.244,1.363488,F
7498.942,2.39,0.575,1.674,1.7484423,A
7161.434,2.87,0.575,1.526,1.5369202,F
7161.434,2.27,1.5,1.643,2.0260553,F
7161.434,2.27,1.5,1.643,2.0260553,F
7328.245,2.68,0.575,1.583,1.6019588,A
7498.942,1.59,1.5,1.868,2.5272682,A
7498.942,1.1,0.575,2.094,3.1670237,A
7328.245,1.3,0.575,2.036,3.0244842,F
7144.9634,2.66,1.5,1.521,1.7007924,F
7311.3906,2.96,0.575,1.48,1.4146575,F
7161.434,2.87,0.575,1.526,1.5369202,F
7294.575,3.04,0.575,1.446,1.3697816,F
7014.553,2.97,0.575,1.501,1.5298587,F
7161.434,2.47,1.5,1.582,1.8477845,F
7498.942,2.68,0.575,1.584,1.5298587,A
7311.3906,2.67,1.5,1.511,1.6167815,F
7177.943,1.5,0.575,2.006,2.8750892,F
7481.695,2.77,0.575,1.548,1.4745222,A
7328.245,1.99,1.5,1.741,2.2011585,F
7128.5303,3.14,0.575,1.423,1.3697816,F
7311.3906,2.67,1.5,1.511,1.6167815,F
7328.245,1.99,1.5,1.741,2.2011585,F
7481.695,2.86,0.075,1.544,1.4146575,A
7311.3906,2.56,2.5,1.396,1.7007924,F
7177.943,2.78,0.575,1.556,1.5945984,F
7294.575,3.05,0.075,1.473,1.363488,F
7498.942,2.68,0.575,1.584,1.5298587,A
7328.245,1.59,1.5,1.876,2.6463745,F
7161.434,1.88,1.5,1.771,2.4246626,F
7328.245,1.29,1.5,1.964,3.0384445,F
7328.245,2.38,1.5,1.611,1.8392947,F
7128.5303,3.15,0.075,1.451,1.363488,F
7177.943,2.59,0.575,1.624,1.740409,F
7161.434,2.37,1.5,1.612,1.9348679,F
7328.245,1.89,1.5,1.773,2.3048959,F
7144.9634,2.76,1.5,1.488,1.6242442,F
7177.943,2.69,0.575,1.587,1.6620777,F
7128.5303,3.15,0.075,1.451,1.363488,F
7161.434,2.08,1.5,1.705,2.2113185,F
7030.723,2.59,0.575,1.648,1.8140587,F
7498.942,1.1,0.575,2.094,3.1670237,A
7464.488,2.86,0.575,1.509,1.4211873,A
7328.245,2.68,0.575,1.583,1.6019588,A
7481.695,2.47,1.5,1.569,1.692978,A
7481.695,2.18,1.5,1.669,1.9348679,A
7161.434,2.87,0.575,1.526,1.5369202,F
7144.9634,2.76,1.5,1.488,1.6242442,F
7144.9634,2.76,1.5,1.488,1.6242442,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7498.942,1.0,0.575,2.134,3.3162808,A
7161.434,2.47,1.5,1.582,1.8477845,F
7481.695,2.77,0.575,1.548,1.4745222,A
7128.5303,2.74,2.5,1.38,1.6468396,F
7014.553,2.97,0.575,1.501,1.5298587,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7161.434,2.96,0.575,1.492,1.4745222,F
7144.9634,2.76,1.5,1.488,1.6242442,F
7464.488,2.86,0.575,1.509,1.4211873,A
7328.245,2.08,1.5,1.708,2.1117928,F
7328.245,2.08,1.5,1.708,2.1117928,F
7328.245,1.59,1.5,1.876,2.6463745,F
7481.695,2.77,0.575,1.548,1.4745222,A
7161.434,2.08,1.5,1.705,2.2113185,F
7311.3906,2.96,0.575,1.48,1.4146575,F
7014.553,2.88,0.575,1.533,1.5945984,F
7161.434,2.96,0.575,1.492,1.4745222,F
7161.434,2.87,0.575,1.526,1.5369202,F
7144.9634,3.05,0.575,1.456,1.4211873,F
7328.245,2.78,0.575,1.553,1.5298587,A
7014.553,2.97,0.575,1.501,1.5298587,F
7311.3906,2.47,1.5,1.578,1.7727656,F
7161.434,1.58,1.5,1.879,2.7838852,F
7177.943,2.78,0.575,1.556,1.5945984,F
7311.3906,2.96,0.575,1.48,1.4146575,F
7144.9634,2.85,1.5,1.456,1.5583009,F
7177.943,2.59,0.575,1.624,1.740409,F
7161.434,2.08,1.5,1.705,2.2113185,F
7464.488,2.86,0.575,1.509,1.4211873,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7144.9634,3.05,0.575,1.456,1.4211873,F
7128.5303,3.14,0.575,1.423,1.3697816,F
7498.942,2.68,0.575,1.584,1.5298587,A
7014.553,2.88,0.575,1.533,1.5945984,F
7498.942,2.39,0.575,1.674,1.7484423,A
7498.942,2.58,0.575,1.615,1.6019588,A
7161.434,1.58,1.5,1.879,2.7838852,F
7014.553,2.88,0.575,1.533,1.5945984,F
7481.695,2.37,1.5,1.602,1.7727656,A
7481.695,2.28,1.5,1.635,1.8477845,A
7014.553,2.97,0.575,1.501,1.5298587,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7014.553,2.88,0.575,1.533,1.5945984,F
7161.434,2.18,1.5,1.674,2.1117928,F
7144.9634,2.66,1.5,1.521,1.7007924,F
7144.9634,2.66,1.5,1.521,1.7007924,F
7413.1025,3.02,1.5,1.35,1.3386015,A
7177.943,1.6,0.575,1.978,2.745689,F
7328.245,1.29,1.5,1.964,3.0384445,F
7095.778,3.32,1.5,1.28,1.2724811,F
7464.488,2.86,0.575,1.509,1.4211873,A
7144.9634,2.66,1.5,1.521,1.7007924,F
7328.245,1.0,0.575,2.134,3.4725726,F
7481.695,2.77,0.575,1.548,1.4745222,A
7328.245,1.89,1.5,1.773,2.3048959,F
7014.553,1.39,0.575,2.056,3.1670237,F
7311.3906,2.67,1.5,1.511,1.6167815,F
7311.3906,2.87,0.575,1.517,1.4745222,F
7177.943,2.59,0.575,1.624,1.740409,F
7161.434,2.18,1.5,1.674,2.1117928,F
7144.9634,3.05,0.575,1.456,1.4211873,F
7128.5303,2.95,1.5,1.426,1.4950348,F
7014.553,2.97,0.575,1.501,1.5298587,F
7161.434,2.87,0.575,1.526,1.5369202,F
7311.3906,2.57,1.5,1.544,1.692978,F
7014.553,1.18,0.575,2.092,3.4886012,F
7328.245,2.38,1.5,1.611,1.8392947,F
7112.1353,3.14,2.5,1.264,1.3761042,F
7498.942,1.69,1.5,1.837,2.4135222,A
7498.942,2.58,0.575,1.615,1.6019588,A
7144.9634,2.76,1.5,1.488,1.6242442,F
7311.3906,2.67,1.5,1.511,1.6167815,F
7161.434,2.96,0.575,1.492,1.4745222,F
7311.3906,2.96,0.575,1.48,1.4146575,F
7014.553,1.18,0.575,2.092,3.4886012,F
7144.9634,3.05,0.575,1.456,1.4211873,F
7311.3906,2.57,1.5,1.544,1.692978,F
7277.798,3.22,0.575,1.349,1.2666345,F
7112.1353,2.45,2.5,1.451,1.8908249,F
7328.245,1.2,0.575,2.064,3.1670237,F
7498.942,0.61,0.575,2.305,3.9687278,A
7498.942,1.99,1.5,1.738,2.1020901,A
7311.3906,2.87,0.575,1.517,1.4745222,F
7328.245,2.68,0.575,1.583,1.6019588,A
7161.434,2.96,0.575,1.492,1.4745222,F
7177.943,2.69,0.575,1.587,1.6620777,F
7161.434,2.87,0.575,1.526,1.5369202,F
7161.434,2.57,1.5,1.553,1.7646204,F
7177.943,2.78,0.575,1.556,1.5945984,F
7177.943,2.98,0.075,1.534,1.454291,F
7161.434,1.38,1.5,1.948,3.0524693,F
7161.434,2.27,1.5,1.643,2.0260553,F
7161.434,2.96,0.575,1.492,1.4745222,F
7328.245,2.78,0.575,1.553,1.5298587,A
7144.9634,2.85,1.5,1.456,1.5583009,F
7161.434,1.19,0.575,2.075,3.3315883,F
7498.942,2.49,0.575,1.644,1.6697495,A
7161.434,2.87,0.575,1.526,1.5369202,F
7144.9634,3.05,0.575,1.456,1.4211873,F
7144.9634,2.85,1.5,1.456,1.5583009,F
7128.5303,3.04,1.5,1.392,1.4343374,F
7294.575,2.85,1.5,1.446,1.4950348,F
7498.942,2.49,0.575,1.644,1.6697495,A
7464.488,2.86,0.575,1.509,1.4211873,A
7311.3906,2.57,1.5,1.544,1.692978,F
7277.798,3.13,0.575,1.407,1.3202353,F
7498.942,2.39,0.575,1.674,1.7484423,A
7144.9634,2.66,1.5,1.521,1.7007924,F
7328.245,2.78,0.575,1.553,1.5298587,A
